ClientId;DataÚltimaTransição;Dias Inativos;Churn_Sim_Nao;Score_Credito;Estado;G_nero;Idade;Tempo_Cliente_Meses;Limite_Credito_Mercado;Qte_Categorias;Usa_Cartao_Credito;Programa_Fidelidade; Sum_Acumulado 
348508;18/10/2019;12;0;711;Rio de Janeiro;Feminino;28;5;0;2;1;1; $391,50 
348509;27/10/2019;3;0;555;Rio de Janeiro;Feminino;26;9;0;2;0;1; $662,16 
348510;02/10/2019;28;0;850;São Paulo;Feminino;42;9;1133,1;1;1;1; $825,81 
348511;17/10/2019;13;0;678;São Paulo;Feminino;41;9;0;1;0;0; $54,83 
348512;19/10/2019;11;0;576;São Paulo;Masculino;32;7;0;2;1;0; $19,42 
348513;20/09/2019;40;1;835;Minas Gerais;Masculino;20;4;1243,7;1;0;0; $750,82 
348514;09/10/2019;21;0;592;São Paulo;Masculino;42;1;1472,5;2;1;1; $262,60 
348515;29/10/2019;1;0;774;São Paulo;Masculino;36;7;1036,9;1;0;1; $495,72 
348516;01/10/2019;29;0;620;São Paulo;Feminino;29;1;1387,4;2;0;0; $644,59 
348517;01/10/2019;29;0;519;Rio de Janeiro;Masculino;39;4;1119;1;1;1; $406,57 
348518;05/10/2019;25;0;734;Rio de Janeiro;Feminino;37;0;1527,6;1;1;1; $204,13 
348519;09/09/2019;51;1;763;Minas Gerais;Masculino;31;7;1439,7;2;1;1; $584,43 
348520;07/10/2019;23;0;733;São Paulo;Masculino;51;10;1415,6;1;1;0; $542,46 
348521;03/10/2019;27;0;650;São Paulo;Feminino;43;6;0;2;1;1; $67,92 
348522;10/10/2019;20;0;538;São Paulo;Feminino;33;5;0;2;1;0; $529,01 
348523;11/10/2019;19;0;577;São Paulo;Feminino;46;1;0;1;1;1; $661,46 
348524;29/10/2019;1;0;792;São Paulo;Masculino;30;8;0;2;1;0; $831,85 
348525;11/07/2019;111;1;686;São Paulo;Feminino;41;10;0;1;1;1; $601,14 
348526;08/10/2019;22;0;589;São Paulo;Masculino;29;2;0;2;0;1; $409,67 
348527;03/10/2019;27;0;530;São Paulo;Masculino;25;9;1625,6;1;1;0; $267,20 
348528;08/10/2019;22;0;778;Minas Gerais;Feminino;29;7;1232,3;1;1;0; $755,09 
348529;20/10/2019;10;0;616;Rio de Janeiro;Masculino;31;7;766,7;2;1;1; $682,54 
348530;18/08/2019;73;1;550;São Paulo;Masculino;38;9;1402,8;3;1;1; $714,40 
348531;28/10/2019;2;0;655;São Paulo;Feminino;51;3;0;2;0;1; $65,84 
348532;12/10/2019;18;0;721;São Paulo;Masculino;46;1;1157,6;2;0;0; $428,96 
348533;29/10/2019;1;0;499;Minas Gerais;Masculino;36;5;1311,4;2;1;0; $728,83 
348534;13/07/2019;109;1;511;São Paulo;Masculino;45;5;683,8;1;1;0; $804,83 
348535;28/07/2019;94;1;579;Minas Gerais;Feminino;39;5;1178,3;3;0;0; $24,30 
348536;06/10/2019;24;0;696;Rio de Janeiro;Feminino;36;7;0;2;1;1; $342,91 
348537;02/10/2019;28;0;681;São Paulo;Masculino;34;7;0;2;0;0; $544,53 
348538;12/09/2019;48;1;815;São Paulo;Masculino;45;7;0;1;0;1; $220,36 
348539;30/10/2019;0;0;681;Rio de Janeiro;Masculino;30;2;1110,9;1;1;0; $287,44 
348540;14/10/2019;16;0;641;Rio de Janeiro;Masculino;42;9;1326,6;1;1;0; $147,36 
348541;18/09/2019;42;1;591;São Paulo;Feminino;56;9;1288,8;1;1;1; $817,67 
348542;12/10/2019;18;0;565;Minas Gerais;Masculino;59;9;691,3;1;1;1; $711,27 
348543;20/10/2019;10;0;487;São Paulo;Masculino;37;6;0;2;1;1; $526,99 
348544;06/10/2019;24;0;729;São Paulo;Masculino;39;4;1214;1;1;1; $665,08 
348545;21/07/2019;101;1;505;Rio de Janeiro;Feminino;45;9;1313,6;3;1;0; $814,15 
348546;21/10/2019;9;0;580;São Paulo;Feminino;35;1;1021;1;0;1; $701,19 
348547;04/10/2019;26;0;642;São Paulo;Masculino;40;1;1548,6;1;1;1; $575,22 
348548;09/10/2019;21;0;850;Rio de Janeiro;Feminino;41;3;999,5;2;1;0; $296,58 
348549;06/10/2019;24;0;616;Minas Gerais;Masculino;39;2;1217;2;1;0; $231,48 
348550;13/10/2019;17;0;526;Rio de Janeiro;Feminino;43;3;0;2;1;0; $132,10 
348551;09/10/2019;21;0;523;Minas Gerais;Masculino;35;8;1387,8;1;1;1; $775,50 
348552;13/10/2019;17;0;663;São Paulo;Masculino;35;9;0;2;1;1; $814,92 
348553;16/10/2019;14;0;840;São Paulo;Masculino;30;8;1362,9;1;1;0; $225,47 
348554;27/10/2019;3;0;570;Minas Gerais;Masculino;42;0;1078,6;2;1;0; $531,37 
348555;29/08/2019;62;1;676;Minas Gerais;Feminino;26;1;1083,5;1;0;0; $250,97 
348556;07/07/2019;115;1;689;São Paulo;Masculino;47;1;938,7;3;1;0; $653,66 
348557;04/07/2019;118;1;703;Rio de Janeiro;Feminino;45;1;0;1;1;0; $761,60 
348558;26/10/2019;4;0;491;Minas Gerais;Masculino;19;2;1258,6;1;0;0; $540,38 
348559;10/10/2019;20;0;584;São Paulo;Masculino;49;8;1727,1;1;1;0; $474,42 
348560;30/10/2019;0;0;810;São Paulo;Feminino;51;5;0;2;0;1; $768,85 
348561;10/10/2019;20;0;745;Rio de Janeiro;Feminino;59;8;0;1;1;1; $150,52 
348562;12/10/2019;18;0;625;São Paulo;Feminino;39;3;1307,9;1;0;1; $505,48 
348563;15/10/2019;15;0;535;São Paulo;Feminino;29;2;1123,7;1;1;0; $773,46 
348564;01/10/2019;29;0;729;Rio de Janeiro;Feminino;45;7;910,9;2;1;0; $296,39 
348565;30/10/2019;0;0;655;São Paulo;Feminino;26;7;1062;1;0;1; $133,42 
348566;02/10/2019;28;0;751;São Paulo;Masculino;47;5;1426,7;2;1;0; $678,17 
348567;17/10/2019;13;0;525;São Paulo;Masculino;33;1;1128,3;1;0;1; $729,91 
348568;21/10/2019;9;0;532;São Paulo;Feminino;40;5;0;2;0;1; $737,92 
348569;11/10/2019;19;0;696;Rio de Janeiro;Feminino;43;4;0;2;1;1; $276,69 
348570;20/10/2019;10;0;786;Minas Gerais;Feminino;32;2;1043,4;2;0;0; $248,17 
348571;16/10/2019;14;0;580;São Paulo;Masculino;55;6;1043,1;1;0;1; $732,29 
348572;16/10/2019;14;0;596;Minas Gerais;Masculino;47;5;1401,9;2;1;1; $726,30 
348573;04/10/2019;26;0;683;São Paulo;Masculino;39;4;0;2;1;0; $715,49 
348574;01/07/2019;121;1;747;São Paulo;Feminino;45;1;1149,6;1;1;0; $789,01 
348575;18/07/2019;104;1;602;São Paulo;Masculino;33;5;1647;1;0;1; $752,98 
348576;23/10/2019;7;0;779;São Paulo;Masculino;62;10;1191;1;0;1; $487,41 
348577;16/10/2019;14;0;551;São Paulo;Masculino;31;1;0;2;1;1; $771,27 
348578;07/07/2019;115;1;666;São Paulo;Masculino;47;2;0;1;1;0; $146,03 
348579;04/10/2019;26;0;526;Rio de Janeiro;Masculino;30;8;0;1;1;0; $151,05 
348580;11/10/2019;19;0;849;São Paulo;Feminino;41;9;1154,7;1;1;0; $429,89 
348581;03/10/2019;27;0;471;São Paulo;Feminino;27;4;0;2;1;0; $511,01 
348582;10/10/2019;20;0;628;Rio de Janeiro;Masculino;43;3;1849,3;1;1;0; $512,24 
348583;24/10/2019;6;0;674;Minas Gerais;Masculino;43;8;859,6;2;1;0; $36,49 
348584;06/10/2019;24;0;797;São Paulo;Masculino;32;10;1140,8;1;0;1; $524,09 
348585;04/10/2019;26;0;590;Rio de Janeiro;Feminino;29;2;1669,3;2;1;0; $510,37 
348586;28/10/2019;2;0;588;São Paulo;Feminino;27;8;0;1;1;0; $83,61 
348587;04/10/2019;26;0;577;São Paulo;Masculino;29;7;0;2;1;1; $231,14 
348588;20/10/2019;10;0;571;São Paulo;Feminino;38;6;1071,9;2;0;0; $162,35 
348589;28/10/2019;2;0;680;São Paulo;Masculino;36;3;1162,8;1;1;1; $265,82 
348590;12/10/2019;18;0;648;Rio de Janeiro;Feminino;27;7;0;2;1;1; $679,42 
348591;03/10/2019;27;0;618;São Paulo;Masculino;39;2;910,7;1;1;0; $110,74 
348592;07/10/2019;23;0;648;Minas Gerais;Masculino;41;5;1230,5;1;0;1; $21,11 
348593;18/10/2019;12;0;759;São Paulo;Feminino;39;6;0;2;1;1; $585,41 
348594;23/10/2019;7;0;585;São Paulo;Masculino;40;7;0;2;0;0; $608,99 
348595;25/10/2019;5;0;774;São Paulo;Feminino;42;3;1377,8;1;0;0; $830,48 
348596;08/10/2019;22;0;697;Minas Gerais;Feminino;48;2;1081,3;2;1;1; $433,10 
348597;30/10/2019;0;0;605;Rio de Janeiro;Masculino;39;10;1053,2;2;1;0; $575,09 
348598;01/10/2019;29;0;676;São Paulo;Masculino;20;1;805,7;1;0;0; $285,92 
348599;29/10/2019;1;0;678;São Paulo;Feminino;22;4;1748,5;1;1;1; $117,29 
348600;03/09/2019;57;1;495;Rio de Janeiro;Feminino;45;3;891,6;3;1;0; $563,21 
348601;17/10/2019;13;0;787;São Paulo;Feminino;85;10;0;2;1;1; $485,57 
348602;08/10/2019;22;0;770;São Paulo;Masculino;36;2;898;1;1;1; $441,34 
348603;28/07/2019;94;1;817;Minas Gerais;Masculino;45;9;1012,1;1;0;0; $367,55 
348604;26/10/2019;4;0;659;São Paulo;Masculino;43;1;1060,9;2;1;0; $112,09 
348605;22/10/2019;8;0;693;São Paulo;Masculino;21;1;0;2;1;1; $14,56 
348606;12/10/2019;18;0;744;São Paulo;Masculino;47;9;0;2;1;0; $471,51 
348607;26/10/2019;4;0;829;Rio de Janeiro;Feminino;26;8;1014,4;2;1;1; $80,52 
348608;20/10/2019;10;0;716;São Paulo;Masculino;38;4;0;2;1;0; $790,33 
348609;14/10/2019;16;0;671;São Paulo;Masculino;34;7;1066;2;1;1; $109,95 
348610;25/10/2019;5;0;835;Minas Gerais;Feminino;29;10;1304,2;2;0;0; $442,82 
348611;25/10/2019;5;0;636;São Paulo;Feminino;38;1;0;1;1;0; $187,56 
348612;17/10/2019;13;0;649;Rio de Janeiro;Masculino;29;2;450,2;1;1;1; $722,90 
348613;04/10/2019;26;0;621;Minas Gerais;Masculino;27;1;743;1;1;1; $219,09 
348614;25/09/2019;35;1;658;Minas Gerais;Feminino;31;3;1330;1;0;1; $609,75 
348615;16/10/2019;14;0;784;Rio de Janeiro;Masculino;48;7;0;2;1;1; $760,87 
348616;24/10/2019;6;0;783;Rio de Janeiro;Feminino;37;1;1366,9;1;1;0; $824,54 
348617;27/10/2019;3;0;615;São Paulo;Masculino;32;4;0;2;1;1; $25,94 
348618;25/08/2019;66;1;791;São Paulo;Feminino;44;5;0;2;1;1; $516,57 
348619;04/10/2019;26;0;762;São Paulo;Masculino;53;1;1025,2;1;1;1; $709,15 
348620;18/10/2019;12;0;607;São Paulo;Masculino;35;2;0;2;1;1; $475,79 
348621;05/10/2019;25;0;601;São Paulo;Feminino;34;5;0;2;1;0; $112,59 
348622;05/10/2019;25;0;540;Rio de Janeiro;Masculino;67;1;883,8;1;0;1; $247,74 
348623;03/10/2019;27;0;812;São Paulo;Masculino;44;4;1150,5;2;1;0; $687,66 
348624;22/10/2019;8;0;685;São Paulo;Masculino;58;1;1048;1;1;1; $642,42 
348625;04/10/2019;26;0;680;São Paulo;Masculino;33;1;1230,8;1;1;0; $562,34 
348626;19/10/2019;11;0;680;Rio de Janeiro;Feminino;58;8;0;2;1;1; $273,79 
348627;05/10/2019;25;0;631;São Paulo;Feminino;33;8;0;2;0;0; $489,06 
348628;27/10/2019;3;0;569;São Paulo;Feminino;43;7;0;2;1;1; $323,76 
348629;17/10/2019;13;0;584;Minas Gerais;Masculino;33;3;883,1;2;1;1; $740,21 
348630;12/10/2019;18;0;582;São Paulo;Feminino;40;9;0;3;1;1; $253,98 
348631;01/10/2019;29;0;609;São Paulo;Masculino;32;7;718,7;1;1;1; $633,02 
348632;29/10/2019;1;0;506;Rio de Janeiro;Masculino;35;6;1100,5;2;1;0; $109,66 
348633;20/10/2019;10;0;503;São Paulo;Masculino;42;8;1044,3;1;1;1; $614,82 
348634;12/10/2019;18;0;503;São Paulo;Feminino;28;5;0;2;1;0; $524,66 
348635;16/10/2019;14;0;806;Minas Gerais;Masculino;31;10;1386,5;1;1;0; $795,01 
348636;24/10/2019;6;0;653;São Paulo;Feminino;31;7;1025,8;1;1;1; $46,01 
348637;22/09/2019;38;1;666;São Paulo;Masculino;43;7;1377,8;2;1;1; $496,25 
348638;06/10/2019;24;0;674;Rio de Janeiro;Masculino;32;2;0;2;1;0; $585,75 
348639;19/10/2019;11;0;798;São Paulo;Masculino;32;7;0;2;0;1; $157,22 
348640;12/10/2019;18;0;740;São Paulo;Feminino;30;8;1052,1;1;1;0; $7,72 
348641;25/10/2019;5;0;531;Minas Gerais;Feminino;32;0;1095,7;2;1;1; $716,87 
348642;02/07/2019;120;1;614;Minas Gerais;Feminino;44;6;1187,2;1;1;0; $556,63 
348643;09/10/2019;21;0;556;São Paulo;Masculino;35;10;0;2;1;1; $803,13 
348644;09/10/2019;21;0;678;Minas Gerais;Feminino;43;2;1533,9;2;1;1; $807,62 
348645;10/10/2019;20;0;587;Minas Gerais;Masculino;33;6;1326;1;1;0; $232,40 
348646;13/10/2019;17;0;527;Rio de Janeiro;Feminino;36;6;0;2;1;1; $426,17 
348647;03/10/2019;27;0;757;Minas Gerais;Feminino;34;1;1294;2;0;0; $187,36 
348648;29/10/2019;1;0;468;Rio de Janeiro;Masculino;28;3;0;2;1;0; $711,09 
348649;11/10/2019;19;0;693;São Paulo;Masculino;29;2;1513,5;1;0;0; $821,44 
348650;21/09/2019;39;1;483;São Paulo;Feminino;44;5;1368,4;1;1;0; $801,50 
348651;29/07/2019;93;1;466;São Paulo;Masculino;40;4;915,9;1;1;0; $588,38 
348652;16/10/2019;14;0;770;São Paulo;Feminino;30;8;0;2;1;0; $418,99 
348653;13/09/2019;47;1;734;São Paulo;Feminino;54;3;0;1;1;0; $545,02 
348654;12/10/2019;18;0;716;São Paulo;Feminino;22;8;0;2;1;1; $385,86 
348655;14/10/2019;16;0;439;São Paulo;Masculino;36;2;1655,4;2;1;1; $516,49 
348656;30/10/2019;0;0;538;Minas Gerais;Masculino;25;5;624,8;1;1;1; $428,16 
348657;08/10/2019;22;0;743;São Paulo;Masculino;40;8;681,6;1;1;0; $395,32 
348658;22/07/2019;100;1;734;Rio de Janeiro;Feminino;43;3;558,5;2;0;1; $395,05 
348659;16/10/2019;14;0;656;São Paulo;Masculino;37;2;0;2;0;1; $282,67 
348660;17/10/2019;13;0;666;São Paulo;Feminino;31;2;795,9;1;0;0; $16,88 
348661;14/10/2019;16;0;627;Rio de Janeiro;Masculino;41;5;1008,8;1;0;1; $561,11 
348662;20/10/2019;10;0;480;Minas Gerais;Feminino;25;3;1743,3;2;0;0; $756,86 
348663;30/10/2019;0;0;792;São Paulo;Masculino;19;7;1433,9;1;1;0; $138,68 
348664;04/09/2019;56;1;613;Minas Gerais;Masculino;59;8;914,2;1;0;0; $116,52 
348665;26/10/2019;4;0;476;Minas Gerais;Masculino;30;3;1343,7;1;1;0; $284,76 
348666;16/10/2019;14;0;539;São Paulo;Feminino;24;3;0;2;1;1; $825,67 
348667;20/10/2019;10;0;696;Rio de Janeiro;Masculino;60;8;887,9;1;1;1; $820,24 
348668;13/10/2019;17;0;810;Minas Gerais;Masculino;35;3;968,1;2;1;1; $502,13 
348669;17/10/2019;13;0;763;Minas Gerais;Masculino;32;9;1606,8;1;1;0; $128,69 
348670;16/10/2019;14;0;640;São Paulo;Feminino;29;3;0;2;1;0; $11,43 
348671;30/10/2019;0;0;655;São Paulo;Feminino;47;10;0;2;1;0; $699,08 
348672;23/10/2019;7;0;526;Minas Gerais;Masculino;31;5;1455,4;1;1;0; $551,69 
348673;26/08/2019;65;1;678;São Paulo;Feminino;28;4;0;2;1;1; $601,76 
348674;23/10/2019;7;0;554;São Paulo;Feminino;45;6;0;2;1;1; $755,02 
348675;10/09/2019;50;1;597;Rio de Janeiro;Feminino;30;2;1193,7;1;1;1; $761,36 
348676;20/10/2019;10;0;560;Rio de Janeiro;Feminino;28;1;0;2;1;1; $503,67 
348677;25/09/2019;35;1;850;Minas Gerais;Feminino;47;10;1343,8;1;0;0; $111,72 
348678;14/09/2019;46;1;546;Minas Gerais;Feminino;74;8;1148,9;2;1;1; $278,05 
348679;11/10/2019;19;0;623;Minas Gerais;Masculino;42;1;1493,3;2;1;0; $420,14 
348680;24/09/2019;36;1;698;São Paulo;Feminino;40;7;1050,6;3;1;0; $449,23 
348681;16/10/2019;14;0;620;São Paulo;Masculino;32;7;0;2;1;1; $144,44 
348682;23/08/2019;68;1;619;São Paulo;Feminino;40;10;0;1;1;1; $612,89 
348683;02/10/2019;28;0;561;São Paulo;Masculino;21;4;0;1;1;1; $153,93 
348684;09/10/2019;21;0;753;São Paulo;Feminino;39;7;1550,6;1;1;1; $68,59 
348685;22/10/2019;8;0;721;Rio de Janeiro;Masculino;43;3;888;1;0;0; $190,04 
348686;22/10/2019;8;0;451;São Paulo;Masculino;33;6;0;2;1;0; $770,64 
348687;14/07/2019;108;1;680;Minas Gerais;Feminino;51;5;1431,4;1;0;0; $199,15 
348688;12/10/2019;18;0;590;Rio de Janeiro;Feminino;23;7;0;2;1;0; $819,96 
348689;21/10/2019;9;0;634;Minas Gerais;Masculino;27;3;1070,3;1;1;0; $722,61 
348690;11/10/2019;19;0;676;São Paulo;Masculino;29;4;1407,2;1;1;0; $150,92 
348691;09/10/2019;21;0;642;São Paulo;Masculino;30;8;809,6;2;1;0; $728,08 
348692;20/07/2019;102;1;760;São Paulo;Masculino;39;6;1785,9;1;1;0; $279,71 
348693;10/10/2019;20;0;736;Rio de Janeiro;Feminino;26;4;1358,9;1;1;1; $690,38 
348694;30/10/2019;0;0;656;São Paulo;Masculino;43;7;1349,2;1;1;0; $811,22 
348695;09/08/2019;82;1;776;Minas Gerais;Masculino;33;8;1151,3;1;0;0; $539,69 
348696;16/10/2019;14;0;832;Rio de Janeiro;Feminino;34;6;1381,9;2;0;1; $610,46 
348697;30/10/2019;0;0;631;Minas Gerais;Masculino;37;9;1315,2;2;1;1; $215,63 
348698;13/08/2019;78;1;795;Rio de Janeiro;Feminino;56;5;0;1;1;0; $147,58 
348699;07/10/2019;23;0;648;Minas Gerais;Feminino;39;3;1269,4;2;0;1; $241,65 
348700;02/10/2019;28;0;615;São Paulo;Masculino;39;4;1337,1;1;1;1; $450,64 
348701;08/10/2019;22;0;682;São Paulo;Feminino;27;1;978,9;1;1;0; $692,27 
348702;20/10/2019;10;0;694;São Paulo;Masculino;34;5;1279;1;1;0; $423,91 
348703;23/10/2019;7;0;694;São Paulo;Masculino;37;10;1438,4;1;0;1; $138,86 
348704;21/10/2019;9;0;607;São Paulo;Masculino;44;0;0;2;1;1; $338,08 
348705;11/09/2019;49;1;664;São Paulo;Masculino;48;10;0;1;1;0; $584,05 
348706;22/07/2019;100;1;756;São Paulo;Masculino;60;2;0;1;1;1; $693,81 
348707;23/10/2019;7;0;645;São Paulo;Feminino;40;3;1296;1;1;1; $430,14 
348708;15/10/2019;15;0;653;Rio de Janeiro;Masculino;30;4;0;2;1;0; $503,07 
348709;27/09/2019;33;1;710;Minas Gerais;Feminino;24;2;1104,1;2;0;0; $65,97 
348710;09/10/2019;21;0;697;São Paulo;Feminino;76;7;0;2;0;1; $786,55 
348711;13/10/2019;17;0;619;Minas Gerais;Feminino;41;8;1420,2;2;1;0; $476,35 
348712;14/10/2019;16;0;648;Rio de Janeiro;Masculino;55;1;813,7;1;0;1; $756,39 
348713;25/07/2019;97;1;482;Minas Gerais;Feminino;48;2;693,3;1;0;0; $427,67 
348714;10/07/2019;112;1;548;São Paulo;Feminino;28;8;1167,6;2;1;1; $660,77 
348715;10/10/2019;20;0;752;Rio de Janeiro;Masculino;44;6;838,7;1;1;0; $744,68 
348716;16/09/2019;44;1;648;São Paulo;Feminino;39;6;1306,9;2;1;1; $641,48 
348717;21/10/2019;9;0;643;Rio de Janeiro;Feminino;34;8;1174,5;1;1;0; $272,40 
348718;05/10/2019;25;0;573;Minas Gerais;Feminino;35;9;2068,7;2;0;1; $429,11 
348719;05/10/2019;25;0;686;São Paulo;Feminino;39;3;1117;1;0;0; $569,35 
348720;03/07/2019;119;1;644;São Paulo;Feminino;40;9;1372,9;4;1;0; $321,10 
348721;21/10/2019;9;0;702;São Paulo;Feminino;29;6;1492,2;1;1;1; $40,14 
348722;20/10/2019;10;0;652;São Paulo;Masculino;51;7;0;2;0;1; $181,23 
348723;18/10/2019;12;0;641;Rio de Janeiro;Masculino;32;7;0;2;1;1; $101,11 
348724;01/09/2019;59;1;692;Minas Gerais;Feminino;41;8;1307;1;1;0; $247,31 
348725;01/10/2019;29;0;574;Rio de Janeiro;Masculino;34;5;0;2;0;0; $117,79 
348726;21/10/2019;9;0;643;São Paulo;Feminino;31;3;1679,5;1;1;0; $596,51 
348727;25/10/2019;5;0;834;São Paulo;Masculino;23;4;1312,5;1;1;0; $84,16 
348728;17/10/2019;13;0;591;São Paulo;Masculino;28;5;0;2;1;1; $202,53 
348729;28/10/2019;2;0;470;Rio de Janeiro;Masculino;34;9;0;2;0;1; $370,89 
348730;17/10/2019;13;0;608;Rio de Janeiro;Masculino;34;7;866,6;1;0;1; $249,54 
348731;21/07/2019;101;1;649;Minas Gerais;Feminino;37;8;1147,4;1;1;1; $444,40 
348732;17/10/2019;13;0;665;São Paulo;Feminino;38;5;0;2;1;0; $651,83 
348733;10/10/2019;20;0;651;São Paulo;Feminino;39;6;0;1;1;0; $100,74 
348734;29/07/2019;93;1;555;Minas Gerais;Masculino;62;4;1198,2;1;0;1; $181,28 
348735;23/07/2019;99;1;637;São Paulo;Feminino;48;7;1308,1;2;1;1; $550,02 
348736;24/09/2019;36;1;675;São Paulo;Feminino;49;0;0;1;1;1; $335,40 
348737;10/10/2019;20;0;677;Rio de Janeiro;Masculino;40;5;0;2;1;0; $370,61 
348738;24/07/2019;98;1;850;Minas Gerais;Feminino;35;2;809,3;1;0;0; $52,67 
348739;30/07/2019;92;1;815;São Paulo;Feminino;56;3;0;3;1;1; $392,70 
348740;25/10/2019;5;0;665;Minas Gerais;Masculino;32;1;1321,8;1;0;0; $49,44 
348741;29/10/2019;1;0;485;São Paulo;Feminino;27;3;0;2;1;0; $589,37 
348742;29/10/2019;1;0;577;Rio de Janeiro;Masculino;43;6;0;2;1;1; $622,74 
348743;03/07/2019;119;1;586;São Paulo;Feminino;35;7;1647,7;3;1;0; $499,23 
348744;06/10/2019;24;0;722;Minas Gerais;Masculino;29;1;1072,3;2;1;0; $103,85 
348745;23/10/2019;7;0;528;São Paulo;Feminino;27;7;1762,3;2;0;1; $581,17 
348746;23/10/2019;7;0;542;São Paulo;Feminino;39;4;1099,5;2;1;1; $171,95 
348747;19/10/2019;11;0;552;São Paulo;Feminino;34;5;0;2;1;1; $5,63 
348748;24/09/2019;36;1;678;São Paulo;Feminino;60;10;1177,4;1;1;0; $614,54 
348749;28/10/2019;2;0;575;Rio de Janeiro;Feminino;37;9;1332,9;1;1;0; $463,23 
348750;16/10/2019;14;0;669;São Paulo;Feminino;43;1;1604,7;1;1;1; $399,85 
348751;30/10/2019;0;0;636;São Paulo;Masculino;43;6;0;2;1;0; $179,70 
348752;23/09/2019;37;1;667;Minas Gerais;Masculino;55;9;1543,9;1;1;1; $573,65 
348753;18/09/2019;42;1;652;Minas Gerais;Feminino;45;9;1108,3;1;1;1; $639,10 
348754;22/10/2019;8;0;637;Minas Gerais;Feminino;36;10;1457,5;2;1;1; $402,75 
348755;02/10/2019;28;0;516;Rio de Janeiro;Feminino;45;8;1090,4;1;0;1; $482,58 
348756;03/10/2019;27;0;801;São Paulo;Feminino;32;4;751,7;1;1;1; $157,91 
348757;19/10/2019;11;0;692;São Paulo;Feminino;42;2;0;2;1;0; $605,10 
348758;28/10/2019;2;0;585;São Paulo;Feminino;28;6;1058;1;1;1; $171,75 
348759;12/10/2019;18;0;590;São Paulo;Masculino;32;5;0;2;1;0; $246,87 
348760;05/10/2019;25;0;554;Rio de Janeiro;Masculino;66;8;0;2;1;1; $486,45 
348761;07/08/2019;84;1;659;São Paulo;Feminino;49;1;0;1;1;0; $484,37 
348762;15/10/2019;15;0;690;São Paulo;Feminino;26;3;1181;1;1;0; $255,24 
348763;05/10/2019;25;0;697;Minas Gerais;Masculino;29;0;1726,9;1;0;0; $590,83 
348764;06/10/2019;24;0;610;São Paulo;Masculino;36;4;1294,4;2;1;0; $427,66 
348765;23/10/2019;7;0;599;Rio de Janeiro;Masculino;36;4;0;2;0;0; $55,04 
348766;15/10/2019;15;0;544;São Paulo;Masculino;23;1;964,7;1;1;0; $148,13 
348767;29/09/2019;31;1;548;São Paulo;Feminino;46;1;0;1;1;1; $435,29 
348768;28/10/2019;2;0;635;Rio de Janeiro;Masculino;24;4;1402;1;1;1; $595,57 
348769;04/10/2019;26;0;722;São Paulo;Masculino;20;6;0;2;1;0; $814,53 
348770;29/10/2019;1;0;564;São Paulo;Feminino;33;4;1359,5;1;1;0; $263,21 
348771;04/10/2019;26;0;719;São Paulo;Masculino;69;3;0;2;1;1; $243,00 
348772;28/07/2019;94;1;547;Minas Gerais;Masculino;50;3;812,9;3;0;1; $740,61 
348773;29/09/2019;31;1;850;São Paulo;Feminino;42;8;0;1;1;0; $81,80 
348774;19/09/2019;41;1;515;Minas Gerais;Masculino;60;9;1137,2;1;1;0; $76,77 
348775;13/10/2019;17;0;667;Rio de Janeiro;Masculino;56;2;1688,8;1;0;1; $78,74 
348776;19/10/2019;11;0;607;Minas Gerais;Masculino;36;8;1434,2;1;1;0; $407,83 
348777;09/10/2019;21;0;525;São Paulo;Masculino;26;7;1536,4;1;1;1; $263,32 
348778;17/10/2019;13;0;606;Rio de Janeiro;Feminino;53;1;1093,3;1;1;1; $316,08 
348779;28/10/2019;2;0;686;Minas Gerais;Feminino;27;1;1151;2;0;0; $327,59 
348780;27/08/2019;64;1;611;São Paulo;Masculino;35;10;0;1;1;1; $98,33 
348781;24/10/2019;6;0;827;Rio de Janeiro;Masculino;46;1;1832,8;1;1;1; $56,08 
348782;17/10/2019;13;0;572;São Paulo;Masculino;33;9;681,9;1;1;0; $83,33 
348783;22/10/2019;8;0;726;São Paulo;Feminino;32;8;0;2;0;0; $771,15 
348784;03/10/2019;27;0;579;Minas Gerais;Masculino;31;6;1397,3;1;0;1; $565,90 
348785;15/10/2019;15;0;598;Rio de Janeiro;Feminino;56;4;983,7;1;1;1; $184,38 
348786;28/10/2019;2;0;663;São Paulo;Masculino;36;10;0;2;1;0; $568,12 
348787;01/10/2019;29;0;505;Minas Gerais;Feminino;37;10;1224,5;2;1;1; $219,56 
348788;24/10/2019;6;0;576;Minas Gerais;Masculino;30;7;1321,7;2;0;0; $390,70 
348789;25/10/2019;5;0;555;Rio de Janeiro;Feminino;24;2;0;2;0;1; $824,44 
348790;05/10/2019;25;0;524;São Paulo;Masculino;30;1;0;2;1;0; $528,39 
348791;16/10/2019;14;0;776;Rio de Janeiro;Masculino;39;2;1043,5;1;0;0; $331,26 
348792;21/08/2019;70;1;645;Minas Gerais;Feminino;41;2;1388,8;1;1;0; $541,40 
348793;26/10/2019;4;0;850;Minas Gerais;Feminino;32;0;1169,7;1;0;0; $729,56 
348794;12/10/2019;18;0;603;Minas Gerais;Masculino;35;1;1053,5;2;1;1; $543,25 
348795;11/10/2019;19;0;691;São Paulo;Masculino;26;9;1366,2;1;1;0; $638,45 
348796;18/10/2019;12;0;583;São Paulo;Feminino;29;10;0;2;1;1; $463,69 
