CodCliente;CodJob;CodQuestao;DescQuestaoPOR;Resposta
23417350;3794;57625;Qual seu estado civil? ;2
23417350;3794;57627;Você tem filhos?;1
23417350;3794;57724;Você tem alguma atividade remunerada, mensal?;9
23417350;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;6
23417350;3794;57791;Classe Social;5
23417350;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;8
23417580;3794;57625;Qual seu estado civil? ;1
23417580;3794;57627;Você tem filhos?;1
23417580;3794;57724;Você tem alguma atividade remunerada, mensal?;2
23417580;3794;57791;Classe Social;4
23417580;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;1
23417753;3794;57625;Qual seu estado civil? ;2
23417753;3794;57627;Você tem filhos?;1
23417753;3794;57724;Você tem alguma atividade remunerada, mensal?;2
23417753;3794;57791;Classe Social;4
23417753;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;4
23417758;3794;57625;Qual seu estado civil? ;1
23417758;3794;57627;Você tem filhos?;1
23417758;3794;57724;Você tem alguma atividade remunerada, mensal?;8
23417758;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;2
23417758;3794;57791;Classe Social;5
23417758;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;4
23417882;3794;57625;Qual seu estado civil? ;2
23417882;3794;57627;Você tem filhos?;1
23417882;3794;57724;Você tem alguma atividade remunerada, mensal?;9
23417882;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;5
23417882;3794;57791;Classe Social;1
23417882;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;8
23418097;3794;57625;Qual seu estado civil? ;1
23418097;3794;57627;Você tem filhos?;1
23418097;3794;57724;Você tem alguma atividade remunerada, mensal?;4
23418097;3794;57791;Classe Social;5
23418097;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;2
23418358;3794;57625;Qual seu estado civil? ;1
23418358;3794;57627;Você tem filhos?;2
23418358;3794;57724;Você tem alguma atividade remunerada, mensal?;10
23418358;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;1
23418358;3794;57791;Classe Social;4
23418358;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;4
23418484;3794;57625;Qual seu estado civil? ;1
23418484;3794;57627;Você tem filhos?;1
23418484;3794;57724;Você tem alguma atividade remunerada, mensal?;8
23418484;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;1
23418484;3794;57791;Classe Social;6
23418484;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;2
23418522;3794;57625;Qual seu estado civil? ;2
23418522;3794;57627;Você tem filhos?;1
23418522;3794;57724;Você tem alguma atividade remunerada, mensal?;7
23418522;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;1
23418522;3794;57791;Classe Social;5
23418522;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3
23418896;3794;57625;Qual seu estado civil? ;1
23418896;3794;57627;Você tem filhos?;2
23418896;3794;57724;Você tem alguma atividade remunerada, mensal?;8
23418896;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;2
23418896;3794;57791;Classe Social;5
23418896;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3
23419243;3794;57625;Qual seu estado civil? ;1
23419243;3794;57627;Você tem filhos?;2
23419243;3794;57724;Você tem alguma atividade remunerada, mensal?;4
23419243;3794;57791;Classe Social;5
23419243;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;99
23419369;3794;57625;Qual seu estado civil? ;1
23419369;3794;57627;Você tem filhos?;1
23419369;3794;57724;Você tem alguma atividade remunerada, mensal?;8
23419369;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3
23419369;3794;57791;Classe Social;5
23419369;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;4
23419753;3794;57625;Qual seu estado civil? ;2
23419753;3794;57627;Você tem filhos?;2
23419753;3794;57724;Você tem alguma atividade remunerada, mensal?;9
23419753;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3
23419753;3794;57791;Classe Social;5
23419753;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;99
23419860;3794;57625;Qual seu estado civil? ;2
23419860;3794;57627;Você tem filhos?;1
23419860;3794;57724;Você tem alguma atividade remunerada, mensal?;4
23419860;3794;57791;Classe Social;5
23419860;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;2
23420017;3794;57625;Qual seu estado civil? ;1
23420017;3794;57627;Você tem filhos?;2
23420017;3794;57724;Você tem alguma atividade remunerada, mensal?;10
23420017;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;2
23420017;3794;57791;Classe Social;5
23420017;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;2
23420084;3794;57625;Qual seu estado civil? ;97
23420084;3794;57627;Você tem filhos?;2
23420084;3794;57724;Você tem alguma atividade remunerada, mensal?;3
23420084;3794;57791;Classe Social;3
23420084;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;7
23420127;3794;57625;Qual seu estado civil? ;2
23420127;3794;57627;Você tem filhos?;2
23420127;3794;57724;Você tem alguma atividade remunerada, mensal?;11
23420127;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;4
23420127;3794;57791;Classe Social;4
23420127;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;6
23428527;3794;57625;Qual seu estado civil? ;1
23428527;3794;57627;Você tem filhos?;2
23428527;3794;57724;Você tem alguma atividade remunerada, mensal?;8
23428527;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3
23428527;3794;57791;Classe Social;4
23428527;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;4
23428530;3794;57625;Qual seu estado civil? ;1
23428530;3794;57627;Você tem filhos?;2
23428530;3794;57724;Você tem alguma atividade remunerada, mensal?;8
23428530;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;1
23428530;3794;57791;Classe Social;6
23428530;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;1
23428669;3794;57625;Qual seu estado civil? ;2
23428669;3794;57627;Você tem filhos?;1
23428669;3794;57724;Você tem alguma atividade remunerada, mensal?;9
23428669;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;4
23428669;3794;57791;Classe Social;3
23428669;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;6
23429057;3794;57625;Qual seu estado civil? ;2
23429057;3794;57627;Você tem filhos?;1
23429057;3794;57724;Você tem alguma atividade remunerada, mensal?;8
23429057;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3
23429057;3794;57791;Classe Social;4
23429057;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3
23429096;3794;57625;Qual seu estado civil? ;2
23429096;3794;57627;Você tem filhos?;1
23429096;3794;57724;Você tem alguma atividade remunerada, mensal?;2
23429096;3794;57791;Classe Social;5
23429096;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3
23430526;3794;57625;Qual seu estado civil? ;2
23430526;3794;57627;Você tem filhos?;2
23430526;3794;57724;Você tem alguma atividade remunerada, mensal?;4
23430526;3794;57791;Classe Social;5
23430526;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;1
23430546;3794;57625;Qual seu estado civil? ;1
23430546;3794;57627;Você tem filhos?;2
23430546;3794;57724;Você tem alguma atividade remunerada, mensal?;9
23430546;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3
23430546;3794;57791;Classe Social;3
23430546;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;5
23430728;3794;57625;Qual seu estado civil? ;1
23430728;3794;57627;Você tem filhos?;2
23430728;3794;57724;Você tem alguma atividade remunerada, mensal?;8
23430728;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;1
23430728;3794;57791;Classe Social;5
23430728;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;1
23430909;3794;57625;Qual seu estado civil? ;1
23430909;3794;57627;Você tem filhos?;2
23430909;3794;57724;Você tem alguma atividade remunerada, mensal?;4
23430909;3794;57791;Classe Social;5
23430909;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;2
23430934;3794;57625;Qual seu estado civil? ;1
23430934;3794;57627;Você tem filhos?;2
23430934;3794;57724;Você tem alguma atividade remunerada, mensal?;8
23430934;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;99
23430934;3794;57791;Classe Social;2
23430934;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;1
23431113;3794;57625;Qual seu estado civil? ;2
23431113;3794;57627;Você tem filhos?;1
